,x,y,title,cosponsor_D_perc,policyarea,session,cluster
822,11.243512153625488,7.190126895904541,"To designate the facility of the United States Postal Service located at 509 Fairhope Avenue in Fairhope, Alabama, as the William Jack Jackson Edwards III Post Office Building.",0.166666666666667,Government Operations and Politics,117,0_postal_post_designates_located
823,10.978774070739746,6.420165538787842,Frank Leone Post Office Act,0.545454545454545,Government Operations and Politics,115,0_postal_post_designates_located
824,-3.5172581672668457,9.957956314086914,Combating Pandemic Scams Act of 2020,0.6,Commerce,117,3_information_agency_data_shall
825,11.51553726196289,7.249825954437256,"To designate the facility of the United States Postal Service located at 1110 West Market Street in Athens, Alabama, as the ""Judge James E. Horton, Jr. Post Office Building"".",0.166666666666667,Government Operations and Politics,115,0_postal_post_designates_located
826,-2.943056106567383,8.882467269897461,"To deem an urban Indian organization and employees thereof to be a part of the Public Health Service for the purposes of certain claims for personal injury, and for other purposes.",0.6,Native Americans,117,-1_sec_funds_act_provides
827,10.56403636932373,6.6585564613342285,"To designate the facility of the United States Postal Service located at 501 South Kirkman Road in Orlando, Florida, as the ""Napoleon 'Nap' Ford Post Office Building"".",0.384615384615385,Government Operations and Politics,115,0_postal_post_designates_located
828,-4.314382076263428,7.177818298339844,"To reauthorize the New Jersey Coastal Heritage Trail Route, and for other purposes.",0.7,Public Lands and Natural Resources,116,6_noaa_weather_marine_debris
829,-1.9606314897537231,8.760714530944824,Traumatic Brain Injury Program Reauthorization Act of 2018,0.6,Health,115,4_shall_faa_sec_tsa
830,-4.170515537261963,8.049555778503418,Further Additional Extending Government Funding Act,0.0,Economics and Public Finance,117,2_sec_section_funds_division
831,11.558573722839355,7.346713066101074,"To designate the facility of the United States Postal Service located at 530 East Main Street in Johnson City, Tennessee, as the ""Major Homer L. Pease Post Office"".",0.25,Government Operations and Politics,115,0_postal_post_designates_located
832,11.45633602142334,6.861206531524658,"To designate the facility of the United States Postal Service located at 4301 Northeast 4th Street in Renton, Washington, as the ""James Marshall 'Jimi' Hendrix Post Office Building"".",0.6,Government Operations and Politics,115,0_postal_post_designates_located
833,-4.216516971588135,8.347724914550781,PEPFAR Extension Act of 2018,0.538461538461538,International Affairs,115,2_sec_section_funds_division
834,10.641133308410645,6.413496971130371,"To designate the facility of the United States Postal Service located at 44160 State Highway 299 East Suite 1 in McArthur, California, as the ""Janet Lucille Oilar Post Office"".",0.75,Government Operations and Politics,115,0_postal_post_designates_located
835,-3.028815746307373,7.013368606567383,SUCCESS Act,0.6,Commerce,115,15_science_stem_cnmi_nsf
836,10.602994918823242,6.48115873336792,"To designate the facility of the United States Postal Service located at 7521 Paula Drive in Tampa, Florida, as the ""Major Andreas O'Keeffe Post Office Building"".",0.4,Government Operations and Politics,115,0_postal_post_designates_located
837,10.743073463439941,6.3653059005737305,"To designate the facility of the United States Postal Service located at 35 West Main Street in Frisco, Colorado, as the ""Patrick E. Mahany, Jr., Post Office Building"".",0.333333333333333,Government Operations and Politics,115,0_postal_post_designates_located
838,-4.036924362182617,7.909632205963135,"Making continuing appropriations for fiscal year 2023, and for other purposes.",1.0,Economics and Public Finance,117,2_sec_section_funds_division
839,-4.648368835449219,7.794805526733398,To rename the Stop Trading on Congressional Knowledge Act of 2012 in honor of Representative Louise McIntosh Slaughter.,0.0,Congress,115,-1_sec_funds_act_provides
840,-3.4797801971435547,8.983966827392578,Secret Service Overtime Pay Extension Act,0.666666666666667,Government Operations and Politics,115,3_information_agency_data_shall
841,-2.8720250129699707,9.653154373168945,United States Parole Commission Extension Act of 2018,1.0,Crime and Law Enforcement,115,-1_sec_funds_act_provides
842,-4.958126068115234,9.717988014221191,Russia and Belarus SDR Exchange Prohibition Act of 2022,0.153846153846154,International Affairs,117,8_sanctions_president_hong_kong
843,11.052967071533203,6.658855438232422,"To designate the facility of the United States Postal Service located at 10 Miller Street in Plattsburgh, New York, as the ""Ross Bouyea Post Office Building"".",0.68,Government Operations and Politics,115,0_postal_post_designates_located
844,-2.4970812797546387,8.701458930969238,Public Safety Officer Support Act of 2022,0.625,Crime and Law Enforcement,117,4_shall_faa_sec_tsa
845,-2.535621166229248,9.833593368530273,Juvenile Justice Reform Act of 2018,1.0,Crime and Law Enforcement,115,9_justice_dna_elder_doj
846,-5.04371976852417,9.612473487854004,Ending Importation of Russian Oil Act,1.0,Foreign Trade and International Finance,117,8_sanctions_president_hong_kong
847,-3.164710521697998,8.150918960571289,Paycheck Protection Program Flexibility Act of 2020,0.651162790697674,Commerce,116,12_loan_small_act_billion
848,11.375367164611816,7.317253112792969,"To designate the facility of the United States Postal Service located at 111 James Street in Reidsville, Georgia, as the Senator Jack Hill Post Office Building.",0.384615384615385,Government Operations and Politics,117,0_postal_post_designates_located
849,-1.821850061416626,6.885886192321777,"Johnny Isakson and David P. Roe, M.D. Veterans Health Care and Benefits Improvement Act of 2020",0.5,Armed Forces and National Security,117,1_va_veterans_care_veteran
850,-4.975889205932617,9.748379707336426,Suspending Normal Trade Relations with Russia and Belarus Act,0.461538461538462,Foreign Trade and International Finance,117,8_sanctions_president_hong_kong
851,-3.211501121520996,9.25183391571045,To amend the Federal Election Campaign Act of 1971 to extend through 2023 the authority of the Federal Election Commission to impose civil money penalties on the basis of a schedule of penalties established and published by the Commission.,1.0,Government Operations and Politics,115,-1_sec_funds_act_provides
852,10.70727825164795,6.709737777709961,"To designate the facility of the United States Postal Service located at 226 West Main Street in Lake City, South Carolina, as the ""Postmaster Frazier B. Baker Post Office"".",0.0,Government Operations and Politics,115,0_postal_post_designates_located
853,10.704180717468262,6.582822799682617,"To amend Public Law 115-217 to change the address of the postal facility designated by such Public Law in honor of Sergeant First Class Alwyn Crendall Cashe, and for other purposes.",0.0,Government Operations and Politics,115,0_postal_post_designates_located
854,-3.1328928470611572,7.036190032958984,Patents for Humanity Program Improvement Act,0.333333333333333,Commerce,117,15_science_stem_cnmi_nsf
855,-5.039182662963867,7.135384559631348,Water Infrastructure Improvement Act,0.5,Environmental Protection,116,-1_sec_funds_act_provides
856,-3.9074349403381348,9.618072509765625,Strengthening and Enhancing Cyber-capabilities by Utilizing Risk Exposure Technology Act,0.6,Emergency Management,115,3_information_agency_data_shall
857,1.4802056550979614,6.658233642578125,"To designate the medical center of the Department of Veterans Affairs in Ann Arbor, Michigan, as the Lieutenant Colonel Charles S. Kettles Department of Veterans Affairs Medical Center.",0.5,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
858,-3.0933237075805664,8.160991668701172,PPP and Bank Fraud Enforcement Harmonization Act of 2022,0.5,Commerce,117,12_loan_small_act_billion
859,-4.939264297485352,9.835247993469238,Hong Kong Autonomy Act,0.363636363636364,International Affairs,116,8_sanctions_president_hong_kong
860,-4.024551868438721,5.50940465927124,Peace Corps Commemorative Work Extension Act,0.0,Public Lands and Natural Resources,117,-1_sec_funds_act_provides
861,-1.4229129552841187,7.774365425109863,Fiscal Year 2022 Veterans Affairs Major Medical Facility Authorization Act,0.666666666666667,Armed Forces and National Security,117,1_va_veterans_care_veteran
862,11.459177017211914,6.438579559326172,"To designate the facility of the United States Postal Service located at 101 South 16th Street in Clarinda, Iowa, as the Jessie Field Shambaugh Post Office Building.",0.875,Government Operations and Politics,117,0_postal_post_designates_located
863,-4.591214656829834,8.282155990600586,"Additional Ukraine Supplemental Appropriations Act, 2022",0.0,International Affairs,117,2_sec_section_funds_division
864,1.5113685131072998,6.676157474517822,"To designate the outpatient clinic of the Department of Veterans Affairs in Ventura, California, as the ""Captain Rosemary Bryant Mariner Outpatient Clinic"".",0.788461538461538,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
865,-5.462708473205566,9.006420135498047,Access to Baby Formula Act of 2022,0.984496124031008,Agriculture and Food,117,13_drug_fda_generic_drugs
866,11.240617752075195,6.0750627517700195,"To designate the facility of the United States Postal Service located at 3519 East Walnut Street in Pearland, Texas, as the Tom Reid Post Office Building.",0.382352941176471,Government Operations and Politics,117,0_postal_post_designates_located
867,-0.9564517736434937,6.828261375427246,Veterans' Compensation Cost-of-Living Adjustment Act of 2022,0.5,Armed Forces and National Security,117,1_va_veterans_care_veteran
868,-3.1389482021331787,9.673933029174805,"To amend the Health Information Technology for Economic and Clinical Health Act to require the Secretary of Health and Human Services to consider certain recognized security practices of covered entities and business associates when making certain determinations, and for other purposes.",0.5,Health,117,3_information_agency_data_shall
869,-1.122355341911316,7.819890975952148,Veterans COMPACT Act of 2020,0.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
870,-2.94800066947937,3.862227439880371,To authorize the President to posthumously award the Medal of Honor to Alwyn C. Cashe for acts of valor during Operation Iraqi Freedom.,0.0,Armed Forces and National Security,116,11_medal_gold_congressional_world
871,-3.940115451812744,7.884099006652832,"Continuing Appropriations Act, 2021 and Other Extensions Act",0.0,Economics and Public Finance,116,2_sec_section_funds_division
872,-5.497851848602295,9.035283088684082,Formula Act,0.535714285714286,Foreign Trade and International Finance,117,13_drug_fda_generic_drugs
873,-1.5584735870361328,7.6537981033325195,Servicemembers and Veterans Initiative Act of 2020,0.714285714285714,"Civil Rights and Liberties, Minority Issues",117,9_justice_dna_elder_doj
874,-4.033227920532227,8.111686706542969,Impact Aid Coronavirus Relief Act,0.5,Education,116,-1_sec_funds_act_provides
875,10.648392677307129,6.656132221221924,"To designate the facility of the United States Postal Service located at 4755 Southeast Dixie Highway in Port Salerno, Florida, as the Joseph Bullock Post Office Building.",0.5,Government Operations and Politics,117,0_postal_post_designates_located
876,1.4850629568099976,6.665759563446045,"To designate the clinic of the Department of Veterans Affairs in Mishawaka, Indiana, as the ""Jackie Walorski VA Clinic"".",0.0491803278688524,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
877,-4.609188079833984,8.128127098083496,National Landslide Preparedness Act,1.0,Emergency Management,117,2_sec_section_funds_division
878,-3.5570831298828125,8.077624320983887,"Further Continuing Appropriations Act, 2021, and Other Extensions Act",0.0,Economics and Public Finance,116,-1_sec_funds_act_provides
879,-1.9996955394744873,9.067481994628906,Lifespan Respite Care Reauthorization Act of 2020,0.0,Health,117,4_shall_faa_sec_tsa
880,-5.521003723144531,9.056536674499512,Bulk Infant Formula to Retail Shelves Act,0.9,Foreign Trade and International Finance,117,13_drug_fda_generic_drugs
